23,547
23,548
23,549
23,550
24,551
24,552
24,553
23,554
24,555
24,556
23,557
24,558
23,559
24,560
23,561
24,562
24,563
23,564
23,565
23,566
23,567
23,568
23,569
23,570
23,571
23,572
23,573
23,574
23,575
23,576
23,577
23,578
35,579
35,580
35,581
35,582
35,583
35,584
35,585
35,586
32,587
32,588
32,589
32,590
32,591
32,592
32,593
32,594
32,595
36,596
36,597
36,597
36,598
36,599
8,600
24,601
8,602
24,603
24,604
36,605
36,606
36,607
37,608
37,609
8,610
8,611
38,612
24,613
8,614
24,615
37,616
37,617
37,618
37,619
39,620
37,621
37,622
40,623
27,624
27,625
27,626
27,627
27,628
41,628
27,629
41,630
41,631
41,632
29,633
29,634
41,635
29,636
29,637
29,638
29,639
31,640
31,641
42,642
31,643
31,644
31,645
43,646
40,647
27,648
21,649
27,650
41,651
21,652
41,653
27,654
27,655
27,656
27,657
41,658
41,659
41,660
41,661
12,662
12,663
42,664
12,665
42,666
42,667
12,668
29,669
29,670
29,671
12,672
29,673
42,674
42,675
12,676
17,677
42,678
40,679
21,680
21,681
21,682
21,683
17,684
21,685
39,686
39,687
39,688
39,689
39,690
39,691
39,692
39,693
40,694
40,695
40,696
18,697
18,698
18,699
18,700
32,701
32,702
32,703
32,704
32,705
32,706
32,707
32,708
32,709
32,710
32,711
32,712
5,713
24,714
38,715
36,716
36,717
36,718
36,719
36,720
36,721
36,721
36,721
36,721
44,721
44,722
5,722
5,723
5,724
5,725
24,726
38,727
24,728
5,729
38,730
38,731
38,732
36,733
36,734
36,735
37,736
5,737
5,738
5,739
39,740
39,741
5,742
38,743
5,744
38,745
5,746
38,747
39,748
38,749
24,750
24,751
38,752
24,753
27,754
37,755
37,756
37,757
37,758
37,759
39,760
39,761
39,762
39,763
37,764
39,765
27,766
41,767
29,768
27,769
27,770
27,771
27,772
41,773
27,774
41,775
29,776
29,777
29,778
29,779
29,780
31,781
31,782
42,783
31,784
42,785
27,786
41,787
27,788
41,789
27,790
41,791
21,792
41,793
27,794
41,795
41,796
12,797
12,798
42,799
17,800
40,801
42,802
17,803
42,804
40,805
40,806
42,807
40,808
40,809
18,810
21,811
21,812
21,813
21,814
21,815
21,816
17,817
18,818
18,819
18,820
21,821
21,822
21,823
21,824
17,825
18,826
39,827
39,828
39,829
39,830
39,831
39,831
39,832
39,833
39,834
32,835
32,836
32,837
32,838
32,839
32,840
32,841
36,842
36,843
36,844
36,845
36,845
36,846
45,847
36,848
45,849
46,850
47,851
48,852
49,853
49,854
36,855
36,856
36,856
45,857
37,858
37,859
50,860
37,861
50,862
48,863
37,864
45,865
49,866
49,867
49,868
46,869
50,870
37,871
37,872
50,873
50,874
37,875
37,876
37,877
50,878
50,879
49,880
49,881
50,882
41,883
27,884
27,885
27,886
41,887
29,888
29,889
43,890
41,891
29,892
29,893
43,894
43,895
43,896
29,897
31,898
31,899
31,900
51,901
51,902
51,903
51,904
41,905
27,906
41,907
27,907
41,908
27,909
27,909
27,910
27,911
41,912
43,913
29,914
29,915
43,916
43,917
29,918
43,919
29,920
43,921
29,922
40,923
41,924
41,925
52,926
27,927
52,928
52,929
52,930
52,931
17,932
17,933
53,934
53,935
53,936
40,937
52,938
52,939
17,940
53,941
46,942
46,943
46,944
46,945
41,946
43,947
40,948
40,949
40,950
40,951
40,952
40,953
40,954
40,955
40,956
40,957
40,958
47,959
47,960
54,961
54,962
54,963
54,964
54,965
54,966
54,967
54,968
54,969
54,970
54,971
54,972
54,973
54,974
54,975
54,976
54,977
54,978
54,979
36,980
36,981
36,982
45,982
45,983
47,984
36,985
36,986
46,986
45,987
45,988
46,989
45,990
46,991
46,992
47,992
45,993
37,993
50,994
50,995
48,996
55,997
45,998
50,999
36,1000
50,1001
45,1002
50,1003
48,1004
50,1005
47,1006
47,1007
47,1008
49,1009
55,1010
50,1011
37,1012
50,1013
37,1014
49,1015
49,1016
49,1017
50,1018
27,1019
27,1020
41,1021
41,1022
27,1023
27,1024
29,1025
29,1026
29,1027
51,1028
51,1029
51,1030
51,1031
41,1032
41,1033
43,1034
41,1035
41,1036
41,1037
27,1038
27,1039
43,1040
43,1041
43,1042
29,1043
43,1044
29,1045
40,1046
53,1047
29,1048
53,1049
40,1050
52,1051
52,1052
52,1053
17,1054
17,1055
17,1056
17,1057
53,1058
40,1059
40,1060
53,1061
53,1062
40,1063
53,1064
40,1065
46,1066
46,1067
46,1068
46,1069
46,1070
46,1070
46,1071
46,1071
46,1072
46,1073
46,1074
54,1075
54,1076
54,1077
54,1078
54,1079
54,1080
54,1081
54,1082
54,1083
56,1084
56,1085
56,1086
56,1087
57,1088
58,1089
56,1090
58,1091
59,1092
57,1093
56,1094
56,1095
60,1096
58,1097
59,1098
59,1099
59,1100
59,1101
60,1102
61,1103
59,1104
59,1105
62,1106
62,1107
62,1108
62,1109
62,1110
63,1111
61,1112
62,1113
62,1114
63,1115
63,1116
64,1117
64,1118
64,1119
64,1120
62,1121
63,1122
59,1123
65,1124
65,1125
65,1126
65,1127
65,1128
66,1128
66,1129
66,1130
66,1131
56,1132
59,1133
56,1134
56,1135
57,1136
56,1137
56,1138
57,1139
58,1140
57,1141
57,1142
58,1143
56,1144
58,1145
57,1146
58,1147
57,1148
59,1149
59,1150
59,1151
57,1152
57,1153
57,1154
57,1155
57,1156
57,1157
56,1158
56,1159
56,1160
56,1161
58,1162
56,1163
59,1164
59,1165
59,1165
59,1166
59,1167
59,1168
59,1169
59,1170
59,1171
59,1172
59,1173
59,1174
63,1175
61,1176
63,1177
61,1178
59,1179
62,1180
62,1181
62,1182
62,1183
62,1184
62,1185
61,1186
64,1187
64,1188
62,1189
63,1190
63,1191
63,1192
64,1193
64,1194
64,1195
64,1196
64,1197
64,1198
62,1199
58,1200
58,1201
58,1202
58,1203
59,1204
59,1205
59,1206
59,1207
59,1208
59,1209
59,1210
59,1211
59,1212
59,1212
59,1213
67,1214
63,1215
63,1216
63,1217
63,1218
63,1219
63,1220
63,1221
67,1222
67,1223
67,1224
67,1225
67,1226
58,1227
59,1228
58,1229
58,1230
58,1231
58,1232
59,1233
59,1234
59,1235
59,1236
59,1237
59,1238
59,1239
59,1240
59,1241
63,1242
63,1243
59,1244
59,1245
63,1246
63,1247
63,1248
63,1249
67,1250
67,1251
67,1252
67,1253
67,1254
67,1255
67,1256
59,1257
59,1258
68,1259
69,1260
69,1261
69,1262
68,1263
69,1264
59,1265
59,1266
59,1267
59,1268
59,1268
59,1269
59,1270
68,1271
69,1272
69,1273
68,1274
69,1275
69,1276
59,1277
59,1278
59,1279
59,1280
59,1280
69,1281
69,1282
70,1283
70,1284
70,1285
70,1286
70,1287
63,1288
71,1289
70,1290
70,1291
70,1292
70,1293
67,1294
70,1295
63,1296
63,1297
63,1298
63,1299
63,1300
63,1301
67,1302
67,1303
67,1304
67,1305
70,1306
70,1307
70,1308
70,1309
72,1310
72,1311
72,1312
72,1313
72,1314
72,1315
72,1316
72,1317
72,1318
72,1319
72,1320
72,1321
72,1322
72,1323
72,1324
68,1325
69,1326
73,1327
68,1328
68,1329
68,1330
69,1331
69,1332
69,1333
68,1334
69,1335
69,1336
72,1337
72,1338
73,1339
73,1340
73,1341
73,1341
74,1342
74,1343
74,1344
75,1345
75,1346
75,1347
59,1348
59,1349
59,1350
59,1351
59,1352
59,1353
68,1354
68,1355
68,1356
76,1357
72,1358
72,1359
68,1360
72,1361
68,1362
69,1363
72,1364
69,1365
69,1366
69,1367
69,1368
73,1369
73,1370
73,1371
73,1372
73,1373
74,1374
75,1375
72,1376
74,1377
59,1378
59,1379
59,1380
59,1381
59,1382
59,1383
76,1384
59,1385
69,1386
63,1387
63,1388
63,1389
63,1390
71,1391
71,1392
70,1393
70,1394
70,1395
70,1396
63,1397
70,1398
70,1399
70,1400
63,1401
67,1402
67,1403
70,1404
67,1405
67,1406
67,1407
67,1408
67,1409
67,1410
67,1411
67,1411
67,1412
72,1412
72,1413
72,1414
72,1415
72,1416
72,1417
72,1418
72,1419
72,1420
72,1421
72,1422
72,1423
72,1424
72,1425
72,1426
72,1427
72,1428
72,1429
77,1430
77,1431
77,1432
69,1433
78,1434
69,1435
78,1436
69,1437
79,1438
73,1439
77,1440
77,1441
69,1442
69,1443
69,1444
79,1445
73,1446
69,1447
69,1448
69,1449
69,1450
69,1451
63,1452
80,1453
63,1454
63,1455
63,1456
80,1457
80,1458
80,1459
80,1460
80,1461
63,1462
63,1463
71,1464
63,1465
63,1466
63,1467
78,1468
78,1469
78,1470
78,1471
78,1472
78,1473
78,1474
78,1475
78,1476
78,1477
78,1478
78,1479
78,1480
78,1481
78,1482
77,1483
77,1484
69,1485
78,1486
69,1487
73,1488
74,1489
79,1490
77,1491
77,1492
77,1493
77,1493
77,1493
69,1494
69,1495
69,1496
69,1496
78,1496
69,1497
78,1498
69,1499
78,1500
78,1501
79,1501
73,1502
73,1503
73,1504
73,1505
73,1505
74,1506
74,1507
77,1508
69,1509
79,1510
79,1511
73,1512
73,1513
73,1514
74,1515
73,1516
73,1517
74,1518
69,1519
69,1520
63,1521
63,1522
63,1523
63,1524
63,1525
69,1526
69,1527
71,1528
71,1529
71,1530
78,1531
78,1532
78,1533
78,1534
78,1535
78,1536
78,1537
78,1538
78,1539
78,1540
78,1541
78,1542
78,1543
78,1544
78,1545
78,1546
78,1547
78,1548
81,1549
81,1550
82,1551
83,1552
84,1553
85,1554
84,1555
84,1556
86,1557
87,1558
87,1559
88,1560
89,1561
90,1562
81,1563
91,1564
81,1565
91,1566
92,1567
93,1568
94,1569
85,1570
85,1571
93,1572
95,1573
87,1574
96,1575
96,1576
97,1577
90,1578
89,1579
90,1580
89,1581
89,1582
90,1583
98,1584
91,1585
98,1586
92,1587
98,1588
97,1589
92,1590
91,1591
94,1592
92,1593
94,1594
95,1595
99,1596
95,1597
86,1598
96,1599
95,1600
88,1601
96,1602
96,1603
100,1604
101,1605
100,1606
101,1607
102,1608
103,1609
102,1610
104,1611
103,1612
105,1613
103,1614
99,1615
106,1616
106,1617
99,1618
106,1619
107,1620
108,1621
109,1622
104,1623
105,1624
110,1625
105,1626
111,1627
112,1628
113,1629
114,1630
113,1631
113,1632
115,1633
116,1634
117,1635
116,1636
86,1637
88,1638
118,1639
107,1640
108,1641
107,1642
108,1643
110,1644
119,1645
109,1646
111,1647
109,1648
114,1649
112,1650
115,1651
115,1652
117,1653
110,1654
111,1655
114,1656
120,1657
120,1658
120,1658
121,1659
122,1660
121,1661
122,1662
123,1663
85,1664
122,1665
85,1665
85,1666
124,1667
88,1668
86,1669
120,1670
120,1671
122,1672
121,1673
122,1674
123,1675
119,1676
119,1677
117,1678
117,1679
117,1680
117,1681
117,1682
117,1682
117,1682
117,1682
117,1683
117,1683
117,1683
93,1684
93,1685
93,1686
93,1687
93,1688
125,1689
125,1690
86,1691
125,1692
126,1693
86,1694
88,1695
126,1696
86,1697
88,1698
126,1699
86,1700
88,1701
86,1702
84,1703
84,1704
84,1705
84,1706
84,1707
84,1708
127,1709
127,1710
127,1711
127,1712
128,1713
129,1714
127,1715
128,1716
129,1717
129,1718
128,1719
128,1720
128,1721
129,1722
127,1723
128,1724
128,1725
128,1726
128,1727
129,1728
128,1729
129,1730
128,1731
129,1732
128,1733
130,1734
129,1735
128,1736
128,1737
129,1738
130,1739
127,1740
130,1741
130,1742
130,1743
128,1744
129,1745
128,1746
130,1747
130,1748
130,1749
130,1750
130,1751
130,1752
130,1753
129,1754
130,1755
130,1756
130,1757
88,1758
88,1759
88,1760
129,1761
129,1762
129,1763
129,1764
127,1765
129,1766
127,1767
129,1768
129,1769
127,1770
129,1771
127,1772
127,1773
127,1774
127,1775
131,1776
131,1777
131,1778
129,1779
131,1780
131,1781
129,1782
131,1783
129,1784
129,1785
129,1786
131,1787
131,1788
128,1789
129,1790
128,1791
131,1792
128,1793
128,1794
128,1795
130,1796
131,1797
128,1798
131,1799
128,1800
130,1801
129,1802
128,1803
130,1804
130,1805
130,1806
130,1807
130,1808
130,1809
88,1810
88,1811
86,1812
86,1813
128,1814
128,1815
128,1816
128,1817
128,1818
128,1819
128,1820
128,1821
127,1822
128,1823
128,1824
128,1825
127,1826
127,1827
128,1828
128,1829
128,1830
127,1831
127,1832
127,1833
128,1834
127,1835
127,1836
129,1837
129,1838
129,1839
129,1840
129,1841
129,1842
131,1843
129,1844
131,1845
130,1846
129,1847
129,1848
131,1849
131,1850
129,1851
131,1852
131,1853
131,1854
131,1855
131,1856
131,1857
131,1858
131,1859
87,1860
86,1861
87,1862
87,1863
87,1864
86,1865
86,1866
87,1867
86,1868
88,1869
87,1870
88,1871
88,1872
82,1873
82,1874
82,1874
82,1875
82,1875
82,1876
82,1877
89,1877
81,1878
89,1879
83,1879
81,1880
83,1880
83,1881
81,1882
83,1883
83,1884
81,1884
83,1885
81,1885
83,1886
81,1886
81,1886
91,1887
81,1888
91,1888
84,1889
84,1890
84,1891
84,1892
84,1893
84,1893
86,1893
86,1894
84,1895
132,1896
86,1897
84,1898
86,1899
133,1899
87,1900
88,1901
87,1902
133,1903
88,1904
134,1905
88,1906
90,1907
89,1908
90,1909
89,1910
89,1911
91,1912
91,1913
81,1914
121,1915
121,1916
91,1917
122,1918
81,1919
135,1920
135,1921
97,1922
98,1923
93,1924
94,1925
92,1926
85,1927
124,1928
95,1929
95,1930
96,1931
96,1932
90,1933
90,1934
90,1934
90,1935
89,1936
89,1937
90,1938
89,1939
91,1940
98,1941
91,1942
98,1943
98,1944
92,1945
98,1946
92,1947
94,1948
94,1949
92,1950
97,1951
93,1952
97,1953
94,1954
97,1955
95,1956
95,1957
96,1958
96,1959
100,1960
90,1961
100,1962
92,1963
92,1964
103,1965
92,1966
103,1967
136,1968
106,1969
99,1970
106,1971
100,1972
100,1973
100,1974
104,1975
101,1976
101,1977
101,1978
104,1979
103,1980
103,1981
104,1982
136,1983
136,1984
104,1985
103,1986
103,1987
102,1988
109,1989
105,1990
136,1991
102,1992
105,1993
106,1994
99,1995
106,1996
106,1997
137,1998
137,1999
137,2000
104,2001
104,2002
101,2003
101,2004
101,2005
108,2006
104,2007
113,2008
86,2009
86,2010
88,2011
88,2012
87,2013
87,2014
107,2015
108,2016
108,2017
100,2018
109,2019
101,2020
104,2020
109,2021
109,2022
109,2023
105,2024
109,2025
115,2026
112,2027
116,2028
117,2029
116,2030
113,2031
113,2032
117,2033
113,2034
117,2035
118,2036
118,2037
107,2038
107,2039
108,2040
108,2041
119,2042
108,2043
110,2044
110,2045
112,2046
111,2047
111,2048
112,2049
114,2050
111,2051
115,2052
112,2053
114,2054
116,2055
115,2056
116,2057
118,2058
118,2059
107,2060
119,2061
110,2062
111,2063
110,2064
114,2065
114,2066
120,2067
120,2068
120,2068
120,2069
120,2070
120,2070
120,2070
120,2071
121,2071
121,2072
121,2073
121,2074
122,2074
122,2075
122,2076
121,2076
121,2076
122,2077
122,2078
121,2078
122,2079
121,2080
122,2081
138,2081
121,2082
121,2082
122,2083
138,2084
122,2084
122,2084
138,2084
121,2085
123,2085
138,2086
138,2087
85,2087
123,2088
121,2088
123,2088
121,2089
123,2089
135,2090
123,2091
123,2091
135,2092
85,2093
85,2093
135,2094
124,2095
135,2096
85,2096
85,2097
135,2098
124,2099
124,2100
135,2101
124,2102
124,2103
88,2104
88,2105
88,2106
86,2107
86,2108
86,2109
87,2110
87,2111
87,2112
87,2112
87,2113
87,2113
87,2114
87,2114
87,2115
87,2116
87,2117
87,2117
87,2118
87,2118
87,2118
87,2118
87,2118
93,2118
93,2119
93,2120
93,2121
93,2122
93,2123
93,2124
93,2125
93,2126
93,2127
93,2128
86,2129
93,2130
88,2131
88,2132
86,2133
86,2134
86,2135
88,2136
88,2137
88,2138
88,2139
86,2140
88,2141
88,2142
86,2143
87,2144
88,2145
86,2146
88,2147
86,2148
86,2149
87,2150
88,2151
86,2152
88,2153
87,2154
86,2155
88,2156
87,2157
86,2158
86,2159
87,2160
88,2161
87,2162
88,2163
86,2164
87,2165
87,2166
86,2167
86,2168
87,2169
126,2170
126,2171
126,2172
126,2173
126,2174
126,2175
125,2176
126,2177
126,2178
126,2179
126,2180
125,2181
125,2182
126,2183
125,2184
126,2185
125,2186
125,2187
125,2188
125,2189
88,2190
86,2191
125,2192
86,2193
125,2194
88,2195
88,2196
86,2197
86,2198
86,2199
86,2200
88,2201
86,2202
86,2203
86,2204
86,2205
88,2206
88,2207
86,2208
88,2209
86,2210
86,2211
88,2212
86,2213
88,2214
87,2215
86,2216
88,2217
88,2218
87,2219
87,2220
88,2221
88,2222
86,2223
87,2224
87,2225
132,2226
132,2227
132,2228
132,2229
132,2230
132,2231
132,2232
132,2233
132,2234
87,2235
84,2236
84,2237
87,2238
84,2239
87,2240
84,2241
86,2242
86,2243
87,2244
84,2245
86,2246
88,2247
86,2248
84,2249
87,2250
86,2251
88,2252
88,2253
84,2254
86,2255
88,2256
88,2257
86,2258
134,2259
88,2260
84,2261
84,2262
134,2263
134,2264
134,2265
132,2266
132,2267
132,2268
132,2269
132,2270
132,2271
132,2272
132,2273
132,2274
132,2275
132,2276
132,2277
132,2278
132,2279
132,2280
132,2281
132,2282
132,2283
134,2284
134,2285
134,2286
132,2287
134,2288
134,2289
134,2290
132,2291
134,2292
134,2293
134,2294
134,2295
134,2296
134,2297
134,2298
134,2299
134,2300
134,2301
134,2302
129,2303
128,2304
128,2305
128,2306
129,2307
128,2308
129,2309
129,2310
128,2311
127,2312
129,2313
127,2314
129,2315
129,2316
129,2317
127,2318
127,2319
127,2320
128,2321
128,2322
127,2323
128,2324
127,2325
128,2326
127,2327
129,2328
128,2329
128,2330
128,2331
129,2332
127,2333
129,2334
127,2335
129,2336
127,2337
129,2338
127,2339
128,2340
128,2341
128,2342
128,2343
127,2344
127,2345
129,2346
127,2347
127,2348
128,2349
127,2350
127,2351
128,2352
128,2353
128,2354
127,2355
130,2356
127,2357
127,2358
128,2359
130,2360
130,2361
130,2362
130,2363
130,2364
130,2365
130,2366
130,2367
130,2368
130,2369
130,2370
130,2371
130,2372
130,2373
130,2374
130,2375
130,2376
130,2377
130,2378
130,2379
130,2380
87,2381
87,2382
88,2383
88,2384
87,2385
130,2386
88,2387
88,2388
87,2389
88,2390
87,2391
87,2392
88,2393
87,2394
88,2395
88,2396
87,2397
139,2398
139,2399
88,2400
139,2401
86,2402
86,2403
86,2404
87,2405
86,2406
86,2407
86,2408
87,2409
86,2410
86,2411
86,2412
128,2413
128,2414
128,2415
128,2416
128,2417
128,2418
128,2419
128,2420
128,2421
128,2422
127,2423
128,2424
128,2425
127,2426
127,2427
127,2428
128,2429
127,2430
128,2431
128,2432
128,2433
128,2434
127,2435
127,2436
128,2437
127,2438
127,2439
127,2440
128,2441
128,2442
128,2443
127,2444
127,2445
127,2446
131,2447
128,2448
128,2449
127,2450
128,2451
128,2452
128,2453
127,2454
131,2455
127,2456
128,2457
131,2458
131,2459
128,2460
131,2461
131,2462
131,2463
131,2464
127,2465
131,2466
127,2467
127,2468
131,2469
131,2470
129,2471
131,2472
131,2473
131,2474
129,2475
131,2476
130,2477
129,2478
129,2479
130,2480
129,2481
129,2482
129,2483
129,2484
130,2485
130,2486
130,2487
129,2488
130,2489
130,2490
130,2491
129,2492
130,2493
139,2494
139,2495
139,2496
139,2497
139,2498
88,2499
86,2500
88,2501
86,2502
87,2503
87,2504
82,2505
82,2506
82,2507
82,2508
82,2509
81,2510
81,2511
81,2512
81,2513
91,2514
140,2515
141,2516
85,2517
140,2518
85,2518
142,2519
87,2520
86,2521
143,2522
89,2523
89,2524
89,2524
90,2525
81,2526
81,2527
91,2527
97,2528
140,2529
144,2530
97,2531
92,2532
98,2533
140,2534
93,2535
93,2536
87,2537
89,2538
89,2539
89,2540
90,2541
90,2542
89,2543
90,2544
89,2545
90,2545
91,2545
98,2546
91,2547
92,2548
92,2549
92,2550
91,2550
98,2550
98,2551
92,2552
98,2553
97,2553
98,2554
97,2555
97,2555
144,2556
97,2557
94,2558
97,2559
144,2560
101,2561
93,2562
142,2563
88,2564
142,2565
143,2566
88,2567
96,2568
96,2569
96,2570
86,2571
143,2572
86,2573
86,2574
100,2575
100,2576
100,2577
100,2578
100,2579
102,2579
101,2580
101,2581
102,2582
102,2583
145,2584
99,2585
99,2586
142,2587
146,2588
107,2589
100,2590
101,2591
102,2592
101,2593
102,2594
145,2595
145,2596
145,2597
145,2598
119,2599
119,2600
101,2601
145,2602
110,2603
147,2604
112,2605
148,2606
112,2607
114,2608
149,2609
146,2610
146,2611
146,2612
99,2613
99,2614
142,2615
150,2616
142,2617
88,2618
86,2619
118,2620
142,2621
143,2622
143,2623
86,2624
118,2625
88,2626
107,2627
107,2628
107,2629
119,2630
110,2631
112,2632
110,2633
110,2634
112,2635
110,2636
112,2637
114,2638
112,2639
104,2640
114,2641
150,2642
150,2643
150,2644
118,2645
118,2646
118,2647
107,2648
107,2649
110,2650
110,2651
114,2652
114,2653
120,2654
151,2655
120,2656
120,2657
121,2657
120,2658
151,2659
120,2660
120,2660
121,2660
151,2661
122,2662
120,2663
121,2664
122,2665
122,2666
122,2667
122,2667
138,2667
122,2668
121,2669
138,2669
138,2670
85,2670
138,2671
138,2672
85,2673
85,2673
85,2674
85,2675
123,2676
123,2677
123,2678
88,2679
142,2680
86,2681
143,2682
143,2683
88,2684
152,2685
152,2686
152,2687
152,2688
152,2689
152,2689
151,2690
122,2691
151,2692
121,2693
122,2694
121,2695
121,2696
122,2697
152,2698
121,2698
122,2699
122,2700
120,2701
121,2702
122,2703
122,2703
121,2704
151,2704
123,2704
120,2705
119,2706
147,2707
119,2708
119,2709
147,2710
147,2711
119,2712
149,2713
149,2714
149,2715
149,2716
149,2717
149,2717
149,2718
149,2719
149,2720
149,2721
149,2722
149,2723
149,2723
149,2724
149,2725
149,2726
149,2726
149,2726
149,2727
149,2727
149,2727
149,2728
93,2728
93,2729
93,2730
93,2731
93,2732
93,2733
93,2734
93,2735
93,2736
93,2737
93,2738
93,2739
93,2740
93,2741
93,2742
93,2743
142,2744
93,2745
142,2746
88,2747
93,2748
88,2749
142,2750
86,2751
88,2752
142,2753
88,2754
142,2755
88,2756
86,2757
143,2758
88,2759
86,2760
88,2761
88,2762
86,2763
143,2764
86,2765
143,2766
143,2767
86,2768
143,2769
153,2770
153,2771
153,2772
153,2773
153,2774
153,2775
153,2776
153,2777
153,2778
153,2779
153,2780
153,2781
153,2782
153,2783
153,2784
153,2785
153,2786
153,2787
153,2788
153,2789
153,2790
153,2791
126,2792
126,2793
126,2794
126,2795
126,2796
125,2797
126,2798
126,2799
125,2800
126,2801
125,2802
126,2803
125,2804
125,2805
125,2806
126,2807
125,2808
125,2809
143,2810
125,2811
125,2812
125,2813
143,2814
125,2815
125,2816
125,2817
143,2818
88,2819
86,2820
143,2821
86,2822
88,2823
125,2824
86,2825
88,2826
125,2827
86,2828
88,2829
125,2830
86,2831
144,2832
154,2833
144,2834
154,2835
144,2836
132,2837
132,2838
144,2839
132,2840
132,2841
154,2842
144,2843
154,2844
132,2845
154,2846
154,2847
144,2848
154,2849
132,2850
144,2851
144,2852
132,2853
144,2854
132,2855
134,2856
132,2857
88,2858
86,2859
134,2860
86,2861
134,2862
142,2863
134,2864
134,2865
134,2866
86,2867
143,2868
143,2869
134,2870
154,2871
134,2872
132,2873
132,2874
132,2875
132,2876
132,2877
132,2878
132,2879
134,2880
134,2881
134,2882
134,2883
134,2884
134,2885
