0,0,0,0,0,0
0,1,0,0,0,1
0,2,0,0,0,2
0,3,0,0,0,3
1,4,0,0,0,4
2,5,0,0,0,4
0,6,0,0,0,5
2,7,0,0,0,6
3,8,0,0,0,1
3,9,0,0,0,2
4,10,0,0,0,6
2,11,0,0,0,3
1,12,0,0,0,5
3,13,0,0,0,3
4,14,0,0,0,2
4,15,0,0,0,3
3,16,0,0,0,6
4,17,0,0,0,1
5,18,0,0,0,1
5,19,0,0,0,3
5,20,0,0,0,5
3,21,0,0,0,5
4,22,0,1,0,1
6,23,0,1,0,3
7,24,0,1,0,1
3,25,0,1,0,1
4,26,0,1,0,3
7,27,0,1,0,4
4,28,0,1,0,2
7,29,0,1,0,5
7,30,0,1,0,6
4,31,0,1,0,6
5,32,0,1,0,1
5,33,0,1,0,5
3,34,0,1,0,5
3,35,0,1,0,3
8,36,0,1,0,3
8,37,0,1,0,6
8,38,0,1,0,4
8,39,0,1,0,2
7,40,0,2,0,7
9,41,0,2,0,6
7,42,0,2,0,2
7,43,0,2,0,6
7,44,0,2,0,1
7,45,0,2,0,4
9,46,0,2,0,1
9,47,0,2,0,4
9,48,0,2,0,2
7,49,0,2,0,5
9,50,0,2,0,7
6,51,0,2,0,3
9,52,0,2,0,3
8,53,0,2,0,6
6,54,0,2,0,1
8,55,0,2,0,4
8,56,0,2,0,2
8,57,0,2,0,3
8,58,0,2,0,1
10,59,0,3,0,3
11,60,0,3,0,4
11,61,0,3,0,6
11,62,0,3,0,2
12,63,0,3,0,6
12,64,0,3,0,2
12,65,0,3,0,5
13,66,0,3,0,5
11,67,0,3,0,1
11,68,0,3,0,5
14,69,0,3,0,4
15,70,0,3,0,3
9,71,0,3,0,3
15,72,0,3,0,1
14,73,0,3,0,2
9,74,0,3,0,1
14,75,0,3,0,1
16,76,0,3,0,6
16,77,0,3,0,4
16,78,0,3,0,1
12,79,0,4,0,2
12,80,0,4,0,4
12,81,0,4,0,3
12,82,0,4,0,1
15,83,0,4,0,4
11,84,0,4,0,1
13,85,0,4,0,1
15,86,0,4,0,2
15,87,0,4,0,3
12,88,0,5,0,5
10,89,0,5,0,5
13,90,0,5,0,5
11,91,0,5,0,5
17,92,0,6,0,1
17,93,0,6,0,4
18,94,0,6,0,7
17,95,0,7,0,5
6,96,0,8,0,6
6,97,0,8,0,0
6,98,0,8,0,7
6,99,0,8,0,4
6,100,0,8,0,2
0,110,0,12,0,0
0,111,0,12,0,5
0,112,0,12,0,3
0,113,0,12,0,1
0,114,0,12,0,6
0,115,0,12,0,2
0,116,0,12,0,1
0,117,0,12,0,2
0,118,0,12,0,6
0,119,0,12,0,2
0,120,0,12,0,3
0,121,0,12,0,0
0,122,0,12,0,4
0,123,0,12,0,5
0,124,0,12,0,1
0,125,0,12,0,1
0,126,0,12,0,5
0,127,0,12,0,4
0,128,0,12,0,1
0,129,0,12,0,2
0,130,0,12,0,1
0,131,0,12,0,2
0,132,0,12,0,4
0,133,0,12,0,3
0,134,0,12,0,4
0,135,0,12,0,2
0,136,0,13,0,7
0,137,0,13,0,6
0,138,0,13,0,5
0,139,0,13,0,0
0,140,0,13,0,6
0,141,0,13,0,7
0,142,0,13,0,0
0,143,0,13,0,3
0,144,0,13,0,5
0,145,0,13,0,1
19,146,0,14,0,3
19,147,0,14,0,4
19,148,0,14,0,3
19,149,0,14,0,2
19,150,0,14,0,6
19,151,0,14,0,6
19,152,0,14,0,1
19,153,0,14,0,2
19,154,0,14,0,1
19,155,0,14,0,1
20,156,0,14,0,4
20,157,0,14,0,1
20,158,0,14,0,1
20,159,0,14,0,1
20,160,0,14,0,1
19,161,0,15,0,6
19,162,0,15,0,6
19,163,0,15,0,6
19,164,0,15,0,5
19,165,0,15,0,3
19,166,0,15,0,3
19,167,0,15,0,1
19,168,0,15,0,1
19,169,0,15,0,2
0,170,0,16,1,8
0,171,0,16,1,9
1,172,0,16,1,9
1,173,0,16,1,10
0,174,0,16,1,11
0,175,0,16,1,12
0,176,0,16,1,13
1,177,0,16,1,13
1,178,0,16,1,12
1,179,0,16,1,11
2,180,0,16,1,14
3,181,0,16,1,9
3,182,0,16,1,14
3,183,0,16,1,12
3,184,0,16,1,11
5,185,0,16,1,9
3,186,0,16,1,13
5,187,0,16,1,13
5,188,0,16,1,11
5,189,0,16,1,10
5,190,0,16,1,12
8,191,0,16,1,13
5,192,0,16,1,14
1,193,0,16,1,14
1,194,0,17,1,9
1,195,0,17,1,12
5,196,0,17,1,14
1,197,0,17,1,11
7,198,0,17,1,9
7,199,0,17,1,14
5,200,0,17,1,12
5,201,0,17,1,9
1,202,0,17,1,13
5,203,0,17,1,11
7,204,0,17,1,11
7,205,0,17,1,13
2,206,0,17,1,14
5,207,0,17,1,13
3,208,0,17,1,14
3,209,0,17,1,11
3,210,0,17,1,9
3,211,0,17,1,12
8,212,0,17,1,13
3,213,0,17,1,13
8,214,0,17,1,11
8,215,0,17,1,9
8,216,0,17,1,14
14,217,0,17,1,9
14,218,0,17,1,13
7,219,0,18,1,14
7,220,0,18,1,10
7,221,0,18,1,11
7,222,0,18,1,9
13,223,0,18,1,10
13,224,0,18,1,11
13,225,0,18,1,12
11,226,0,18,1,10
13,227,0,18,1,13
9,228,0,18,1,10
7,229,0,18,1,13
9,230,0,18,1,14
11,231,0,18,1,9
8,232,0,18,1,14
8,233,0,18,1,11
11,234,0,18,1,12
8,235,0,18,1,9
14,236,0,18,1,9
10,237,0,19,1,12
11,238,0,19,1,9
11,239,0,19,1,14
11,240,0,19,1,11
14,241,0,19,1,13
10,242,0,20,1,9
21,243,0,20,1,10
10,244,0,20,1,10
13,245,0,20,1,14
11,246,0,20,1,14
16,247,0,20,1,14
16,248,0,20,1,9
16,249,0,20,1,11
16,250,0,20,1,12
16,251,0,20,1,10
13,252,0,21,1,12
13,253,0,21,1,10
14,254,0,21,1,10
11,255,0,21,1,10
11,256,0,21,1,12
15,257,0,21,1,10
21,258,0,22,1,10
12,259,0,22,1,14
12,260,0,22,1,9
12,261,0,22,1,10
12,262,0,22,1,12
12,263,0,22,1,11
12,264,0,22,1,13
22,265,0,22,1,10
22,266,0,22,1,9
22,267,0,22,1,12
15,268,0,22,1,9
15,269,0,22,1,10
18,270,0,22,1,10
18,271,0,22,1,11
18,272,0,22,1,9
18,273,0,22,1,13
21,274,0,23,1,11
21,275,0,23,1,14
21,276,0,23,1,8
21,277,0,23,1,9
17,278,0,23,1,14
17,279,0,23,1,9
22,280,0,23,1,10
18,281,0,23,1,10
18,282,0,23,1,14
21,283,0,24,1,15
21,284,0,24,1,16
21,285,0,24,1,8
17,286,0,24,1,10
17,287,0,24,1,15
0,290,0,27,1,10
0,291,0,27,1,8
0,292,0,27,1,14
0,293,0,27,1,8
0,294,0,27,1,10
0,295,0,27,1,14
0,296,0,27,1,8
0,297,0,27,1,14
0,298,0,27,1,9
0,299,0,27,1,10
0,300,0,27,1,9
0,301,0,27,1,10
0,302,0,27,1,9
0,303,0,27,1,12
0,304,0,27,1,11
0,305,0,27,1,11
0,306,0,27,1,11
0,307,0,27,1,13
0,308,0,27,1,12
0,309,0,27,1,12
0,310,0,27,1,13
0,311,0,27,1,13
0,312,0,28,1,8
0,313,0,28,1,8
0,314,0,28,1,8
0,315,0,28,1,14
0,316,0,28,1,14
0,317,0,28,1,14
0,318,0,28,1,14
0,319,0,28,1,8
0,320,0,28,1,10
0,321,0,28,1,10
0,322,0,28,1,8
0,323,0,28,1,11
0,324,0,28,1,12
0,325,0,28,1,13
0,326,0,28,1,11
0,327,0,28,1,14
0,328,0,28,1,12
0,329,0,28,1,8
0,330,0,28,1,13
0,331,0,28,1,13
0,332,0,28,1,12
0,333,0,28,1,10
19,334,0,29,1,14
19,335,0,29,1,12
19,336,0,29,1,14
19,337,0,29,1,11
19,338,0,29,1,13
19,339,0,29,1,13
19,340,0,29,1,11
19,341,0,29,1,13
20,342,0,29,1,10
20,343,0,29,1,11
20,344,0,29,1,13
20,345,0,29,1,13
20,346,0,29,1,10
20,347,0,29,1,10
20,348,0,29,1,11
20,349,0,29,1,11
23,350,0,0,2,17
24,351,0,0,2,18
24,352,0,0,2,19
24,353,0,0,2,17
5,354,0,0,2,20
5,355,0,0,2,18
25,356,0,1,2,17
24,357,0,1,2,20
25,358,0,1,2,19
25,359,0,1,2,20
24,360,0,1,2,18
24,361,0,1,2,19
8,362,0,1,2,19
5,363,0,1,2,18
24,364,0,1,2,21
8,365,0,1,2,18
26,366,0,2,2,22
26,367,0,2,2,20
26,368,0,2,2,23
26,369,0,2,2,24
27,370,0,2,2,17
26,371,0,2,2,19
25,372,0,2,2,19
25,373,0,2,2,17
25,374,0,2,2,20
25,375,0,2,2,22
25,376,0,2,2,21
8,377,0,2,2,21
8,378,0,2,2,20
8,379,0,2,2,17
8,380,0,2,2,24
27,381,0,3,2,18
27,382,0,3,2,20
27,383,0,3,2,22
27,384,0,3,2,23
28,385,0,3,2,23
28,386,0,3,2,18
28,387,0,3,2,19
28,388,0,3,2,22
28,389,0,3,2,20
29,390,0,3,2,17
29,391,0,3,2,20
29,392,0,3,2,19
26,393,0,3,2,21
29,394,0,3,2,22
30,395,0,3,2,22
29,396,0,3,2,23
26,397,0,3,2,19
29,398,0,3,2,21
12,399,0,3,2,22
12,400,0,3,2,20
31,401,0,3,2,24
31,402,0,3,2,20
25,403,0,3,2,22
31,404,0,3,2,21
21,405,0,4,2,21
27,406,0,4,2,19
27,407,0,4,2,22
27,408,0,4,2,17
27,409,0,4,2,18
28,410,0,4,2,22
27,411,0,4,2,21
28,412,0,4,2,21
30,413,0,4,2,22
12,414,0,4,2,22
12,415,0,4,2,17
12,416,0,4,2,19
12,417,0,4,2,20
12,418,0,4,2,24
29,419,0,4,2,22
21,420,0,6,2,19
21,421,0,6,2,23
21,422,0,6,2,22
21,423,0,6,2,25
17,424,0,6,2,22
17,425,0,6,2,21
21,426,0,7,2,26
21,427,0,7,2,23
17,428,0,7,2,24
17,429,0,7,2,23
23,432,0,12,2,20
23,433,0,12,2,23
23,434,0,12,2,20
23,435,0,12,2,20
23,436,0,12,2,19
23,437,0,12,2,24
23,438,0,12,2,24
23,439,0,12,2,23
23,440,0,12,2,19
23,441,0,12,2,20
23,442,0,12,2,22
23,443,0,12,2,18
23,444,0,12,2,18
23,445,0,12,2,24
23,446,0,12,2,22
23,447,0,12,2,24
23,448,0,12,2,24
23,449,0,12,2,24
23,450,0,12,2,19
23,451,0,12,2,18
24,452,0,12,2,22
23,453,0,13,2,23
23,454,0,13,2,19
23,455,0,13,2,23
23,456,0,13,2,23
23,457,0,13,2,20
23,458,0,13,2,17
23,459,0,13,2,23
23,460,0,13,2,17
23,461,0,13,2,22
32,462,0,14,2,20
32,463,0,14,2,20
32,464,0,14,2,20
23,465,0,30,3,27
24,466,0,30,3,27
23,467,0,16,3,28
23,468,0,16,3,29
23,469,0,16,3,30
24,470,0,16,3,29
5,471,0,16,3,29
5,472,0,16,3,30
5,473,0,16,3,28
24,474,0,16,3,30
8,475,0,16,3,28
8,476,0,16,3,29
8,477,0,16,3,31
33,478,0,16,3,30
33,479,0,16,3,29
33,480,0,16,3,31
33,481,0,16,3,28
25,482,0,17,3,30
5,483,0,17,3,30
5,484,0,17,3,29
25,485,0,17,3,29
25,486,0,17,3,27
5,487,0,17,3,28
24,488,0,17,3,29
24,489,0,17,3,27
24,490,0,17,3,30
33,491,0,17,3,31
33,492,0,17,3,28
8,493,0,17,3,31
33,494,0,17,3,29
8,495,0,17,3,29
33,496,0,17,3,30
8,497,0,17,3,28
26,498,0,18,3,32
26,499,0,18,3,27
26,500,0,18,3,29
25,501,0,18,3,27
25,502,0,18,3,29
25,503,0,18,3,32
25,504,0,18,3,30
34,505,0,18,3,29
8,506,0,18,3,32
34,507,0,18,3,30
26,508,0,18,3,33
27,509,0,19,3,33
27,510,0,19,3,28
28,511,0,19,3,32
26,512,0,19,3,32
29,513,0,19,3,32
27,514,0,20,3,34
27,515,0,20,3,29
27,516,0,20,3,33
27,517,0,20,3,32
28,518,0,20,3,27
29,519,0,20,3,27
28,520,0,20,3,29
28,521,0,20,3,32
29,522,0,20,3,32
29,523,0,20,3,29
28,524,0,20,3,33
29,525,0,20,3,28
28,526,0,20,3,30
28,527,0,20,3,28
29,528,0,20,3,31
31,529,0,20,3,32
31,530,0,20,3,29
31,531,0,20,3,31
21,532,0,21,3,27
27,533,0,21,3,27
27,534,0,21,3,30
30,535,0,21,3,28
30,536,0,21,3,30
30,537,0,21,3,27
12,538,0,21,3,30
29,539,0,21,3,30
21,540,0,22,3,32
21,541,0,22,3,31
21,542,0,22,3,28
21,543,0,22,3,27
30,544,0,22,3,29
12,545,0,22,3,29
12,546,0,22,3,27
30,547,0,22,3,31
12,548,0,22,3,32
28,549,0,22,3,28
12,550,0,22,3,28
12,551,0,22,3,31
21,552,0,23,3,32
21,553,0,23,3,34
21,554,0,23,3,28
21,555,0,23,3,33
17,556,0,23,3,28
17,557,0,23,3,32
21,558,0,24,3,33
21,559,0,24,3,30
17,560,0,24,3,30
17,561,0,24,3,33
23,566,0,27,3,32
23,567,0,27,3,33
23,568,0,27,3,32
23,569,0,27,3,33
23,570,0,27,3,33
23,571,0,27,3,29
23,572,0,27,3,33
23,573,0,27,3,27
23,574,0,27,3,32
23,575,0,27,3,32
23,576,0,27,3,29
23,577,0,27,3,32
23,578,0,27,3,29
23,579,0,27,3,32
23,580,0,27,3,27
23,581,0,27,3,27
23,582,0,27,3,29
23,583,0,27,3,27
23,584,0,27,3,29
23,585,0,27,3,29
24,586,0,27,3,29
24,587,0,27,3,27
24,588,0,27,3,29
23,589,0,27,3,28
24,590,0,27,3,27
24,591,0,27,3,27
23,592,0,27,3,30
24,593,0,27,3,32
23,594,0,27,3,28
24,595,0,27,3,27
23,596,0,27,3,30
24,597,0,27,3,27
24,598,0,27,3,32
23,599,0,28,3,33
23,600,0,28,3,32
23,601,0,28,3,32
23,602,0,28,3,33
23,603,0,28,3,33
23,604,0,28,3,32
23,605,0,28,3,33
23,606,0,28,3,32
23,607,0,28,3,32
23,608,0,28,3,27
23,609,0,28,3,33
23,610,0,28,3,27
23,611,0,28,3,27
23,612,0,28,3,27
23,613,0,28,3,27
35,614,0,29,3,30
35,615,0,29,3,27
35,616,0,29,3,27
35,617,0,29,3,27
35,618,0,29,3,27
35,619,0,29,3,30
35,620,0,29,3,27
35,621,0,29,3,30
32,622,0,29,3,31
32,623,0,29,3,27
32,624,0,29,3,27
32,625,0,29,3,31
32,626,0,29,3,30
32,627,0,29,3,27
32,628,0,29,3,30
32,629,0,29,3,30
32,630,0,29,3,31
36,631,0,0,4,35
36,632,0,0,4,35
36,633,0,0,4,36
36,634,0,0,4,37
36,635,0,0,4,38
8,636,0,0,4,39
24,637,0,0,4,40
8,638,0,0,4,41
24,639,0,0,4,38
24,640,0,0,4,39
36,641,0,1,4,38
36,642,0,1,4,42
36,643,0,1,4,39
37,644,0,1,4,42
37,645,0,1,4,40
8,646,0,1,4,42
8,647,0,1,4,41
38,648,0,1,4,42
24,649,0,1,4,38
8,650,0,1,4,39
24,651,0,1,4,42
37,652,0,2,4,35
37,653,0,2,4,42
37,654,0,2,4,39
37,655,0,2,4,37
39,656,0,2,4,41
37,657,0,2,4,40
37,658,0,2,4,43
40,659,0,2,4,38
27,660,0,3,4,36
27,661,0,3,4,35
27,662,0,3,4,37
27,663,0,3,4,38
27,664,0,3,4,35
41,665,0,3,4,36
27,666,0,3,4,42
41,667,0,3,4,37
41,668,0,3,4,35
41,669,0,3,4,38
29,670,0,3,4,41
29,671,0,3,4,36
41,672,0,3,4,43
29,673,0,3,4,37
29,674,0,3,4,38
29,675,0,3,4,43
29,676,0,3,4,42
31,677,0,3,4,41
31,678,0,3,4,38
42,679,0,3,4,42
31,680,0,3,4,42
31,681,0,3,4,40
31,682,0,3,4,43
43,683,0,3,4,43
40,684,0,3,4,43
27,685,0,4,4,35
21,686,0,4,4,40
27,687,0,4,4,37
41,688,0,4,4,37
21,689,0,4,4,39
41,690,0,4,4,35
27,691,0,4,4,40
27,692,0,4,4,38
27,693,0,4,4,36
27,694,0,4,4,39
41,695,0,4,4,42
41,696,0,4,4,40
41,697,0,4,4,38
41,698,0,4,4,36
12,699,0,4,4,41
12,700,0,4,4,42
42,701,0,4,4,41
12,702,0,4,4,39
42,703,0,4,4,42
42,704,0,4,4,39
12,705,0,4,4,40
29,706,0,4,4,40
29,707,0,4,4,39
29,708,0,4,4,37
12,709,0,4,4,38
29,710,0,4,4,36
42,711,0,4,4,38
42,712,0,4,4,40
12,713,0,4,4,43
17,714,0,4,4,40
42,715,0,4,4,43
40,716,0,4,4,39
21,717,0,6,4,37
21,718,0,6,4,36
21,719,0,6,4,41
21,720,0,6,4,35
17,721,0,6,4,42
21,722,0,7,4,43
39,723,0,32,4,40
39,724,0,32,4,37
39,725,0,32,4,42
39,726,0,32,4,41
39,727,0,32,4,43
39,728,0,8,4,39
39,729,0,8,4,37
39,730,0,8,4,40
40,731,0,33,4,42
40,732,0,33,4,38
40,733,0,33,4,43
18,734,0,33,4,43
32,738,0,14,4,38
32,739,0,14,4,41
32,740,0,14,4,41
32,741,0,14,4,42
32,742,0,14,4,41
32,743,0,14,4,39
32,744,0,14,4,42
32,745,0,14,4,39
32,746,0,14,4,42
32,747,0,14,4,42
32,748,0,14,4,39
32,749,0,14,4,42
5,750,0,30,5,44
24,751,0,30,5,44
38,752,0,30,5,44
36,753,0,16,5,45
36,754,0,16,5,46
36,755,0,16,5,47
36,756,0,16,5,48
36,757,0,16,5,49
36,758,0,16,5,48
36,759,0,16,5,45
36,760,0,16,5,47
36,761,0,16,5,49
44,762,0,16,5,48
44,763,0,16,5,48
5,764,0,16,5,50
5,765,0,16,5,46
5,766,0,16,5,48
5,767,0,16,5,45
24,768,0,16,5,50
38,769,0,16,5,50
24,770,0,16,5,46
5,771,0,16,5,49
38,772,0,16,5,46
38,773,0,16,5,48
38,774,0,16,5,49
36,775,0,17,5,48
36,776,0,17,5,45
36,777,0,17,5,49
37,778,0,17,5,49
5,779,0,17,5,44
5,780,0,17,5,48
5,781,0,17,5,50
39,782,0,17,5,48
39,783,0,17,5,45
5,784,0,17,5,45
38,785,0,17,5,44
5,786,0,17,5,46
38,787,0,17,5,50
5,788,0,17,5,49
38,789,0,17,5,46
39,790,0,17,5,49
38,791,0,17,5,48
24,792,0,17,5,50
24,793,0,17,5,44
38,794,0,17,5,49
24,795,0,17,5,46
27,796,0,18,5,45
37,797,0,18,5,50
37,798,0,18,5,44
37,799,0,18,5,46
37,800,0,18,5,48
37,801,0,18,5,45
39,802,0,18,5,46
39,803,0,18,5,44
39,804,0,18,5,48
39,805,0,18,5,45
37,806,0,18,5,49
39,807,0,18,5,49
27,808,0,19,5,46
41,809,0,19,5,46
29,810,0,19,5,46
27,811,0,20,5,51
27,812,0,20,5,50
27,813,0,20,5,47
27,814,0,20,5,48
41,815,0,20,5,47
27,816,0,20,5,49
41,817,0,20,5,49
29,818,0,20,5,50
29,819,0,20,5,44
29,820,0,20,5,47
29,821,0,20,5,48
29,822,0,20,5,45
31,823,0,20,5,50
31,824,0,20,5,44
42,825,0,20,5,45
31,826,0,20,5,46
42,827,0,20,5,48
27,828,0,21,5,47
41,829,0,21,5,47
27,830,0,21,5,44
41,831,0,21,5,44
27,832,0,21,5,45
41,833,0,21,5,45
21,834,0,22,5,45
41,835,0,22,5,50
27,836,0,22,5,46
41,837,0,22,5,46
41,838,0,22,5,48
12,839,0,22,5,49
12,840,0,22,5,45
42,841,0,22,5,50
17,842,0,22,5,50
40,843,0,22,5,50
42,844,0,22,5,46
17,845,0,22,5,46
42,846,0,22,5,44
40,847,0,22,5,44
40,848,0,22,5,46
42,849,0,22,5,49
40,850,0,22,5,48
40,851,0,22,5,45
18,852,0,22,5,46
21,853,0,23,5,50
21,854,0,23,5,47
21,855,0,23,5,45
21,856,0,23,5,49
21,857,0,23,5,48
21,858,0,23,5,51
17,859,0,23,5,49
18,860,0,23,5,50
18,861,0,23,5,45
18,862,0,23,5,49
21,863,0,24,5,51
21,864,0,24,5,47
21,865,0,24,5,48
21,866,0,24,5,52
17,867,0,24,5,48
18,868,0,24,5,48
39,869,0,34,5,44
39,870,0,35,5,46
39,871,0,35,5,47
39,872,0,35,5,50
39,873,0,35,5,46
32,878,0,29,5,50
32,879,0,29,5,50
32,880,0,29,5,44
32,881,0,29,5,50
32,882,0,29,5,44
32,883,0,29,5,46
32,884,0,29,5,46
36,885,0,0,6,53
36,886,0,0,6,54
36,887,0,0,6,55
36,888,0,0,6,53
36,889,0,0,6,56
36,890,0,0,6,57
45,891,0,0,6,53
36,892,0,0,6,58
45,893,0,0,6,58
46,894,0,0,6,54
47,895,0,0,6,54
48,896,0,0,6,59
49,897,0,0,6,54
49,898,0,0,6,58
36,899,0,1,6,53
36,900,0,1,6,53
36,901,0,1,6,57
45,902,0,1,6,53
37,903,0,1,6,58
37,904,0,1,6,53
50,905,0,1,6,57
37,906,0,1,6,54
50,907,0,1,6,58
48,908,0,1,6,59
37,909,0,1,6,57
45,910,0,1,6,54
49,911,0,1,6,58
49,912,0,1,6,54
49,913,0,1,6,57
46,914,0,1,6,57
50,915,0,1,6,54
37,916,0,2,6,54
37,917,0,2,6,53
50,918,0,2,6,54
50,919,0,2,6,57
37,920,0,2,6,59
37,921,0,2,6,57
37,922,0,2,6,58
50,923,0,2,6,58
50,924,0,2,6,53
49,925,0,2,6,59
49,926,0,2,6,57
50,927,0,2,6,59
41,928,0,3,6,54
27,929,0,3,6,53
27,930,0,3,6,57
27,931,0,3,6,58
41,932,0,3,6,58
29,933,0,3,6,54
29,934,0,3,6,55
43,935,0,3,6,54
41,936,0,3,6,53
29,937,0,3,6,58
29,938,0,3,6,57
43,939,0,3,6,58
43,940,0,3,6,57
43,941,0,3,6,59
29,942,0,3,6,59
31,943,0,3,6,54
31,944,0,3,6,55
31,945,0,3,6,58
51,946,0,3,6,54
51,947,0,3,6,58
51,948,0,3,6,59
51,949,0,3,6,55
41,950,0,4,6,53
27,951,0,4,6,54
41,952,0,4,6,53
27,953,0,4,6,53
41,954,0,4,6,58
27,955,0,4,6,53
27,956,0,4,6,55
27,957,0,4,6,57
27,958,0,4,6,58
41,959,0,4,6,55
43,960,0,4,6,54
29,961,0,4,6,54
29,962,0,4,6,57
43,963,0,4,6,53
43,964,0,4,6,59
29,965,0,4,6,53
43,966,0,4,6,58
29,967,0,4,6,58
43,968,0,4,6,55
29,969,0,4,6,59
40,970,0,4,6,58
41,971,0,6,6,59
41,972,0,6,6,57
52,973,0,6,6,58
27,974,0,6,6,59
52,975,0,6,6,57
52,976,0,6,6,59
52,977,0,6,6,54
52,978,0,6,6,53
17,979,0,6,6,59
17,980,0,6,6,54
53,981,0,6,6,58
53,982,0,6,6,59
53,983,0,6,6,54
40,984,0,6,6,59
52,985,0,7,6,53
52,986,0,7,6,55
17,987,0,7,6,55
53,988,0,7,6,55
46,989,0,32,6,57
46,990,0,32,6,55
46,991,0,32,6,53
46,992,0,32,6,54
41,993,0,33,6,57
43,994,0,33,6,57
40,995,0,33,6,54
40,996,0,33,6,55
47,1006,0,12,6,55
47,1007,0,12,6,54
54,1008,0,36,6,54
54,1009,0,36,6,54
54,1010,0,36,6,53
54,1011,0,36,6,56
54,1012,0,36,6,56
54,1013,0,36,6,56
54,1014,0,36,6,54
54,1015,0,36,6,57
54,1016,0,36,6,57
54,1017,0,36,6,56
54,1018,0,36,6,56
54,1019,0,36,6,54
54,1020,0,36,6,57
54,1021,0,36,6,53
54,1022,0,36,6,53
54,1023,0,36,6,53
54,1024,0,36,6,54
54,1025,0,36,6,54
54,1026,0,36,6,53
36,1027,0,30,7,60
36,1028,0,30,7,61
36,1029,0,30,7,60
45,1030,0,30,7,60
45,1031,0,30,7,61
